,time,Main Price,Prev Close,Open,Bid,Ask,Volume
354,28-9-2018  15:32:30,225.0335,224.95,224.79,224.9500 x 1100,224.9600 x 800,27964356
355,28-9-2018  15:32:46,225.03,224.95,224.79,225.0600 x 1100,225.0700 x 800,27964356
356,28-9-2018  15:33:2,225.1,224.95,224.79,225.06 x 1100,225.07 x 800,27964356
357,28-9-2018  15:33:19,225.13,224.95,224.79,225.06 x 1100,225.07 x 800,27964356
358,28-9-2018  15:33:35,225.17,224.95,224.79,225.05 x 1100,225.07 x 800,27964356
359,28-9-2018  15:33:51,225.18,224.95,224.79,225.05 x 1100,225.07 x 800,27964356
360,28-9-2018  15:34:7,225.2,224.95,224.79,225.05 x 1100,225.07 x 800,27964356
361,28-9-2018  15:34:24,225.17,224.95,224.79,225.06 x 1100,225.06 x 800,27964356
362,28-9-2018  15:34:40,225.18,224.95,224.79,225.06 x 1100,225.06 x 800,27964356
363,28-9-2018  15:34:57,225.14,224.95,224.79,225.06 x 1100,225.06 x 800,27964356
364,28-9-2018  15:35:13,225.15,224.95,224.79,225.0600 x 1100,225.0800 x 800,27964356
365,28-9-2018  15:35:29,225.13,224.95,224.79,225.06 x 1100,225.08 x 800,27964356
366,28-9-2018  15:35:46,225.13,224.95,224.79,225.06 x 1100,225.08 x 800,27964356
367,28-9-2018  15:36:2,225.09,224.95,224.79,225.15 x 1100,225.14 x 800,27964356
368,28-9-2018  15:36:18,225.08,224.95,224.79,225.15 x 1100,225.14 x 800,27964356
369,28-9-2018  15:36:34,225.1,224.95,224.79,225.15 x 1100,225.14 x 800,27964356
370,28-9-2018  15:36:50,225.13,224.95,224.79,225.13 x 1100,225.14 x 800,27964356
371,28-9-2018  15:37:7,225.13,224.95,224.79,225.130 x 1100,225.140 x 800,27964356
372,28-9-2018  15:37:23,225.11,224.95,224.79,225.13 x 1100,225.14 x 800,27964356
373,28-9-2018  15:37:39,225.1,224.95,224.79,225.1900 x 1100,225.2100 x 800,27964356
374,28-9-2018  15:37:55,225.09,224.95,224.79,225.19 x 1100,225.21 x 800,27964356
375,28-9-2018  15:38:11,225.07,224.95,224.79,225.23 x 1100,225.24 x 800,27964356
376,28-9-2018  15:38:28,225.135,224.95,224.79,225.230 x 1100,225.240 x 800,27964356
377,28-9-2018  15:38:44,225.17,224.95,224.79,225.23 x 1100,225.24 x 800,27964356
378,28-9-2018  15:39:1,225.1595,224.95,224.79,225.2200 x 1100,225.2300 x 800,27964356
379,28-9-2018  15:39:17,225.2,224.95,224.79,225.22 x 1100,225.23 x 800,27964356
380,28-9-2018  15:39:33,225.18,224.95,224.79,225.22 x 1100,225.23 x 800,27964356
381,28-9-2018  15:39:49,225.24,224.95,224.79,225.22 x 1100,225.23 x 800,27964356
382,28-9-2018  15:40:5,225.27,224.95,224.79,225.13 x 1100,225.15 x 800,27964356
383,28-9-2018  15:40:22,225.26,224.95,224.79,225.1300 x 1100,225.1500 x 800,27964356
384,28-9-2018  15:40:38,225.24,224.95,224.79,225.12 x 1100,225.14 x 800,27964356
385,28-9-2018  15:40:54,225.24,224.95,224.79,225.12 x 1100,225.14 x 800,27964356
386,28-9-2018  15:41:18,225.28,224.95,224.79,225.12 x 1100,225.14 x 800,27964356
387,28-9-2018  15:41:34,225.3,224.95,224.79,225.08 x 1100,225.10 x 800,27964356
388,28-9-2018  15:41:51,225.27,224.95,224.79,225.08 x 1100,225.10 x 800,27964356
389,28-9-2018  15:42:7,225.24,224.95,224.79,225.08 x 1100,225.10 x 800,27964356
390,28-9-2018  15:42:23,225.27,224.95,224.79,225.14 x 1100,225.16 x 800,27964356
391,28-9-2018  15:42:40,225.24,224.95,224.79,225.14 x 1100,225.16 x 800,27964356
392,28-9-2018  15:42:56,225.19,224.95,224.79,225.14 x 1100,225.13 x 800,27964356
393,28-9-2018  15:43:12,225.15,224.95,224.79,225.11 x 1100,225.13 x 800,27964356
394,28-9-2018  15:43:28,225.145,224.95,224.79,225.110 x 1100,225.130 x 800,27964356
395,28-9-2018  15:43:44,225.19,224.95,224.79,225.11 x 1100,225.07 x 800,27964356
396,28-9-2018  15:44:1,225.2,224.95,224.79,225.07 x 1200,225.07 x 800,27964356
