,time,Main Price,Prev Close,Open,Bid,Ask,Volume
140,27-9-2018  11:45:57,29.58,29.01,29.06,29.53 x 2200,29.54 x 1800,27013609
141,27-9-2018  11:46:26,29.57,29.01,29.06,29.53 x 2200,29.54 x 1800,27013609
142,27-9-2018  11:46:54,29.57,29.01,29.06,29.53 x 1400,29.54 x 2900,27013609
143,27-9-2018  11:47:22,29.58,29.01,29.06,29.53 x 800,29.54 x 3000,27013609
144,27-9-2018  11:47:51,29.57,29.01,29.06,29.550 x 3200,29.560 x 800,27013609
145,27-9-2018  11:48:19,29.57,29.01,29.06,29.5500 x 3200,29.5600 x 800,27013609
146,27-9-2018  11:48:48,29.58,29.01,29.06,29.55 x 3200,29.56 x 1800,27013609
147,27-9-2018  11:49:17,29.575,29.01,29.06,29.5700 x 3200,29.5800 x 900,27013609
148,27-9-2018  11:49:45,29.57,29.01,29.06,29.57 x 3200,29.58 x 900,27013609
149,27-9-2018  11:50:14,29.5722,29.01,29.06,29.5800 x 2200,29.5900 x 1100,27013609
150,27-9-2018  11:50:43,29.59,29.01,29.06,29.58 x 2200,29.59 x 1100,27013609
151,27-9-2018  11:51:12,29.5801,29.01,29.06,29.5800 x 1100,29.5900 x 4000,27013609
152,27-9-2018  11:51:40,29.58,29.01,29.06,29.58 x 800,29.59 x 4000,27013609
153,27-9-2018  11:52:9,29.575,29.01,29.06,29.580 x 800,29.590 x 4000,27013609
154,27-9-2018  11:52:37,29.575,29.01,29.06,29.580 x 800,29.590 x 3000,27013609
155,27-9-2018  11:53:6,29.575,29.01,29.06,29.5600 x 800,29.5700 x 2200,27013609
156,27-9-2018  11:53:34,29.575,29.01,29.06,29.560 x 800,29.570 x 2200,27013609
157,27-9-2018  11:54:3,29.56,29.01,29.06,29.56 x 2200,29.57 x 2200,27013609
158,27-9-2018  11:54:32,29.552,29.01,29.06,29.560 x 800,29.570 x 3200,27013609
159,27-9-2018  11:55:0,29.55,29.01,29.06,29.56 x 800,29.57 x 1800,27013609
160,27-9-2018  11:55:28,29.575,29.01,29.06,29.5100 x 1200,29.5200 x 3000,27013609
161,27-9-2018  11:55:57,29.572,29.01,29.06,29.510 x 1200,29.520 x 3000,27013609
162,27-9-2018  11:56:26,29.585,29.01,29.06,29.5300 x 1400,29.5400 x 800,27013609
163,27-9-2018  11:56:54,29.5966,29.01,29.06,29.5300 x 1400,29.5400 x 800,27013609
164,27-9-2018  11:57:23,29.61,29.01,29.06,29.530 x 1000,29.540 x 1800,27013609
165,27-9-2018  11:57:51,29.64,29.01,29.06,29.57 x 2900,29.58 x 1400,27013609
166,27-9-2018  11:58:20,29.62,29.01,29.06,29.57 x 800,29.57 x 1800,27013609
167,27-9-2018  11:58:49,29.635,29.01,29.06,29.580 x 3200,29.570 x 1800,27013609
168,27-9-2018  11:59:17,29.645,29.01,29.06,29.580 x 3200,29.600 x 2200,27013609
169,27-9-2018  11:59:47,29.635,29.01,29.06,29.600 x 4000,29.600 x 2200,27013609
170,27-9-2018  12:0:15,29.6299,29.01,29.06,29.6000 x 2200,29.6100 x 800,27013609
171,27-9-2018  12:0:45,29.61,29.01,29.06,29.60 x 2200,29.61 x 800,27013609
172,27-9-2018  12:1:14,29.59,29.01,29.06,29.56 x 1200,29.57 x 4000,27013609
173,27-9-2018  12:1:42,29.6,29.01,29.06,29.56 x 1200,29.57 x 4000,27013609
174,27-9-2018  12:2:11,29.57,29.01,29.06,29.5600 x 3200,29.5700 x 1100,27013609
175,27-9-2018  12:2:39,29.57,29.01,29.06,29.56 x 800,29.57 x 1800,27013609
176,27-9-2018  12:3:9,29.5246,29.01,29.06,29.5600 x 800,29.5700 x 1800,27013609
177,27-9-2018  12:3:38,29.51,29.01,29.06,29.56 x 1800,29.57 x 1300,27013609
178,27-9-2018  12:4:6,29.51,29.01,29.06,29.5600 x 800,29.5700 x 2900,27013609
179,27-9-2018  12:4:35,29.5207,29.01,29.06,29.5600 x 800,29.5700 x 2200,27013609
180,27-9-2018  12:5:3,29.5275,29.01,29.06,29.5600 x 1200,29.5700 x 2200,27013609
181,27-9-2018  12:5:32,29.52,29.01,29.06,29.5800 x 4000,29.5900 x 800,27013609
182,27-9-2018  12:6:0,29.525,29.01,29.06,29.5800 x 4000,29.5900 x 800,27013609
183,27-9-2018  12:6:29,29.52,29.01,29.06,29.58 x 4000,29.59 x 800,27013609
184,27-9-2018  12:6:58,29.52,29.01,29.06,29.58 x 4000,29.59 x 3200,27013609
185,27-9-2018  12:7:26,29.53,29.01,29.06,29.57 x 4000,29.58 x 3200,27013609
186,27-9-2018  12:7:55,29.5201,29.01,29.06,29.5700 x 2200,29.5800 x 800,27013609
187,27-9-2018  12:8:23,29.515,29.01,29.06,29.570 x 1300,29.580 x 1800,27013609
188,27-9-2018  12:8:51,29.51,29.01,29.06,29.56 x 800,29.57 x 1300,27013609
189,27-9-2018  12:9:20,29.515,29.01,29.06,29.560 x 800,29.570 x 1300,27013609
190,27-9-2018  12:9:49,29.525,29.01,29.06,29.560 x 800,29.570 x 1300,27013609
191,27-9-2018  12:10:18,29.535,29.01,29.06,29.560 x 1800,29.570 x 800,27013609
192,27-9-2018  12:10:46,29.52,29.01,29.06,29.5600 x 1800,29.5700 x 800,27013609
193,27-9-2018  12:11:15,29.505,29.01,29.06,29.560 x 1800,29.570 x 800,27013609
194,27-9-2018  12:11:43,29.5091,29.01,29.06,29.5800 x 3200,29.5900 x 1000,27013609
195,27-9-2018  12:12:12,29.505,29.01,29.06,29.5800 x 1200,29.5900 x 1400,27013609
196,27-9-2018  12:12:41,29.5065,29.01,29.06,29.6100 x 2200,29.6200 x 900,27013609
197,27-9-2018  12:13:8,29.51,29.01,29.06,29.61 x 2200,29.62 x 900,27013609
198,27-9-2018  12:13:37,29.52,29.01,29.06,29.62 x 2200,29.63 x 2900,27013609
199,27-9-2018  12:14:6,29.515,29.01,29.06,29.620 x 2200,29.630 x 2900,27013609
200,27-9-2018  12:14:35,29.51,29.01,29.06,29.6300 x 4000,29.6400 x 1400,27013609
201,27-9-2018  12:15:3,29.51,29.01,29.06,29.630 x 4000,29.640 x 1400,27013609
202,27-9-2018  12:15:32,29.515,29.01,29.06,29.6300 x 800,29.6400 x 4000,27013609
203,27-9-2018  12:16:0,29.53,29.01,29.06,29.61 x 800,29.62 x 4000,27013609
204,27-9-2018  12:16:29,29.53,29.01,29.06,29.61 x 800,29.62 x 2900,27013609
205,27-9-2018  12:16:58,29.53,29.01,29.06,29.58 x 800,29.59 x 1800,27013609
206,27-9-2018  12:17:26,29.51,29.01,29.06,29.58 x 800,29.59 x 1800,27013609
207,27-9-2018  12:17:55,29.48,29.01,29.06,29.56 x 900,29.57 x 4000,27013609
208,27-9-2018  12:18:23,29.473,29.01,29.06,29.560 x 900,29.570 x 4000,27013609
209,27-9-2018  12:18:51,29.5,29.01,29.06,29.51 x 900,29.57 x 800,27013609
210,27-9-2018  12:19:20,29.495,29.01,29.06,29.510 x 900,29.520 x 800,27013609
211,27-9-2018  12:19:48,29.495,29.01,29.06,29.510 x 1200,29.520 x 2200,27013609
212,27-9-2018  12:20:16,29.495,29.01,29.06,29.510 x 1200,29.520 x 2200,27013609
213,27-9-2018  12:20:45,29.49,29.01,29.06,29.510 x 900,29.520 x 1400,27013609
214,27-9-2018  12:21:13,29.505,29.01,29.06,29.530 x 800,29.540 x 900,27013609
215,27-9-2018  12:21:41,29.52,29.01,29.06,29.53 x 800,29.54 x 900,27013609
216,27-9-2018  12:22:10,29.51,29.01,29.06,29.530 x 1800,29.540 x 1000,27013609
217,27-9-2018  12:22:38,29.5,29.01,29.06,29.530 x 4000,29.540 x 800,27013609
218,27-9-2018  12:23:8,29.5,29.01,29.06,29.53 x 4000,29.54 x 800,27013609
219,27-9-2018  12:23:37,29.49,29.01,29.06,29.510 x 800,29.520 x 3100,27013609
