time,Main Price
2019-01-31 15:10:00,20.09
2019-01-31 15:15:00,20.0656
2019-01-31 15:20:00,19.98
2019-01-31 15:25:00,20.0
2019-01-31 15:30:00,20.05
2019-01-31 15:35:00,20.03
2019-01-31 15:40:00,20.11
2019-01-31 15:45:00,20.1
2019-01-31 15:50:00,20.06
2019-01-31 15:55:00,20.07
2019-01-31 16:00:00,20.15
2019-02-01 09:35:00,20.13
2019-02-01 09:40:00,20.345
2019-02-01 09:45:00,20.54
2019-02-01 09:50:00,20.57
2019-02-01 09:55:00,20.41
2019-02-01 10:00:00,20.4
2019-02-01 10:05:00,20.265
2019-02-01 10:10:00,20.345
2019-02-01 10:15:00,20.28
2019-02-01 10:20:00,20.21
2019-02-01 10:25:00,20.19
2019-02-01 10:30:00,20.12
2019-02-01 10:35:00,20.12
2019-02-01 10:40:00,20.12
2019-02-01 10:45:00,20.23
2019-02-01 10:50:00,20.11
2019-02-01 10:55:00,20.11
2019-02-01 11:00:00,20.07
2019-02-01 11:05:00,19.91
2019-02-01 11:10:00,19.93
2019-02-01 11:15:00,19.95
2019-02-01 11:20:00,19.9747
2019-02-01 11:25:00,19.93
2019-02-01 11:30:00,20.01
2019-02-01 11:35:00,19.9847
2019-02-01 11:40:00,20.0
2019-02-01 11:45:00,20.0
2019-02-01 11:50:00,20.0784
2019-02-01 11:55:00,19.995
2019-02-01 12:00:00,20.0531
2019-02-01 12:05:00,20.1
2019-02-01 12:10:00,20.09
2019-02-01 12:15:00,20.05
2019-02-01 12:20:00,20.054000000000002
2019-02-01 12:25:00,20.0832
2019-02-01 12:30:00,19.99
2019-02-01 12:35:00,20.08
2019-02-01 12:40:00,20.0499
2019-02-01 12:45:00,19.98
2019-02-01 12:50:00,20.06
2019-02-01 12:55:00,20.12
2019-02-01 13:00:00,20.11
2019-02-01 13:05:00,20.135
2019-02-01 13:10:00,20.11
2019-02-01 13:15:00,20.1564
2019-02-01 13:20:00,20.19
2019-02-01 13:25:00,20.12
2019-02-01 13:30:00,20.11
2019-02-01 13:35:00,20.0901
2019-02-01 13:40:00,20.11
2019-02-01 13:45:00,20.115
2019-02-01 13:50:00,20.1
2019-02-01 13:55:00,20.13
2019-02-01 14:05:00,20.17
2019-02-01 14:10:00,20.13
2019-02-01 14:15:00,20.16
2019-02-01 14:20:00,20.14
2019-02-01 14:25:00,20.09
2019-02-01 14:30:00,20.0897
2019-02-01 14:35:00,20.1
2019-02-01 14:40:00,20.12
2019-02-01 14:45:00,20.13
2019-02-01 14:50:00,20.15
2019-02-01 14:55:00,20.155
2019-02-01 15:00:00,20.12
2019-02-01 15:05:00,20.12
2019-02-01 15:10:00,20.1254
2019-02-01 15:15:00,20.03
2019-02-01 15:20:00,20.0341
2019-02-01 15:25:00,20.058
2019-02-01 15:30:00,20.06
2019-02-01 15:35:00,20.065
2019-02-01 15:40:00,20.11
2019-02-01 15:45:00,20.1
2019-02-01 15:50:00,20.11
2019-02-01 15:55:00,20.1
2019-02-01 16:00:00,20.1
2019-02-04 09:35:00,20.103375
2019-02-04 09:40:00,19.9986
2019-02-04 09:45:00,20.026975
2019-02-04 09:50:00,20.105275
2019-02-04 09:55:00,20.19345
2019-02-04 10:00:00,20.17445
2019-02-04 10:05:00,20.184050000000006
2019-02-04 10:10:00,20.288725
2019-02-04 10:15:00,20.3833
2019-02-04 10:20:00,20.4625
2019-02-04 10:25:00,20.525
2019-02-04 10:30:00,20.51
2019-02-04 10:35:00,20.51
2019-02-04 10:40:00,20.5175
2019-02-04 10:45:00,20.490925
2019-02-04 10:50:00,20.4834
2019-02-04 10:55:00,20.5
2019-02-04 11:00:00,20.591725
2019-02-04 11:05:00,20.7168
2019-02-04 11:10:00,20.8125
2019-02-04 11:15:00,20.92
2019-02-04 11:20:00,20.888875
2019-02-04 11:25:00,20.80795
2019-02-04 11:30:00,20.7675
